"lag_seconds","rows_"
"240243.660","1"
"163626.660","1"
"233853.660","1"
"93527.370","1"
"231625.660","1"
"145092.260","1"
"154015.260","1"
"81118.280","1"
"314456.930","1"
"81566.370","1"
"80389.930","1"
"139193.260","1"
"143888.260","1"
"239835.660","1"
"326459.930","1"
"68952.280","1"
"248174.930","1"
"158798.660","1"
"146072.260","1"
"156903.660","1"
"90089.920","1"
"176226.660","1"
"132499.260","1"
"175185.660","1"
"101958.260","1"
"97159.260","1"
"136353.260","1"
"143663.260","1"
"134569.260","1"
"218754.660","1"
"100642.280","1"
"73917.280","1"
"89374.260","1"
"131222.260","1"
"180995.660","1"
"84146.260","1"
"146790.260","1"
"93538.260","1"
"170605.660","1"
"154043.370","1"
"214004.660","1"
"257274.930","1"
"88098.280","1"
"-170847.220","1"
"83739.370","1"
"136046.370","1"
"256380.930","1"
"143923.920","1"
"74846.260","1"
"69349.260","1"
"75704.920","1"
"147349.370","1"
"85288.920","1"
"89822.280","1"
"316746.930","1"
"324178.930","1"
"144843.260","1"
"96540.370","1"
"179819.660","1"
"98480.920","1"
"73694.920","1"
"150166.260","1"
"259806.930","1"
"81133.370","1"
"83658.280","1"
"136059.920","1"
"92539.370","1"
"160124.660","1"
"76395.370","1"
"253835.930","1"
"153235.920","1"
"214449.660","1"
"83807.920","1"
"87089.280","1"
"77455.920","1"
"314904.930","1"
"92619.370","1"
"170129.660","1"
"153060.920","1"
"163815.660","1"
"258382.930","1"
"155752.660","1"
"79268.370","1"
"269841.930","1"
"138560.920","1"
"75387.260","1"
"148101.920","1"
"130625.920","1"
"83529.260","1"
"76232.280","1"
"90084.280","1"
"267618.930","1"
"74912.280","1"
"91952.280","1"
"82282.280","1"
"69774.280","1"
"176073.660","1"
"77700.370","1"
"251520.930","1"
"75853.260","1"
"165653.660","1"
"133615.920","1"
"156508.660","1"
"73474.920","1"
"82726.280","1"
"137092.260","1"
"77709.370","1"
"88850.920","1"
"89288.260","1"
"182312.660","1"
"75007.280","1"
"151749.920","1"
"141718.920","1"
"167079.660","1"
"78654.280","1"
"164433.660","1"
"143353.920","1"
"173774.660","1"
"86257.280","1"
"228057.660","1"
"325479.930","1"
"142472.260","1"
"72379.370","1"
"253878.930","1"
"78798.920","1"
"89234.260","1"
"294362.930","1"
"318165.930","1"
"151156.920","1"
"88737.280","1"
"72974.370","1"
"81922.280","1"
"152000.260","1"
"80594.920","1"
"77905.370","1"
"229304.660","1"
"253205.930","1"
"149192.920","1"
"94001.280","1"
"222829.660","1"
"82625.260","1"
"181046.660","1"
"229682.660","1"
"154188.260","1"
"84533.280","1"
"168538.660","1"
"77226.920","1"
"75403.920","1"
"81293.920","1"
"255056.930","1"
"301118.930","1"
"146139.370","1"
"79793.260","1"
"267365.930","1"
"151282.260","1"
"239640.660","1"
"71184.920","1"
"76517.370","1"
"316063.930","1"
"74490.920","1"
"134161.260","1"
"80373.260","1"
"93567.370","1"
"325087.930","1"
"160647.660","1"
"70388.260","1"
"230722.660","1"
"130080.370","1"
"78604.260","1"
"140286.260","1"
"147939.370","1"
"75162.280","1"
"71464.260","1"
"247452.930","1"
"327436.930","1"
"76234.920","1"
"76931.370","1"
"169117.660","1"
"71576.920","1"
"78626.280","1"
"90515.920","1"
"161671.660","1"
"253841.930","1"
"257914.930","1"
"154457.370","1"
"86871.280","1"
"87830.370","1"
"88136.280","1"
"276491.930","1"
"87017.920","1"
"77637.920","1"
"133593.920","1"
"241856.930","1"
"87159.280","1"
"233909.660","1"
"100029.280","1"
"251080.930","1"
"141388.260","1"
"172862.660","1"
"264013.930","1"
"314702.930","1"
"128134.260","1"
"128488.260","1"
"315834.930","1"
"75701.920","1"
"326723.930","1"
"135992.260","1"
"174322.660","1"
"151272.370","1"
"171086.660","1"
"76616.260","1"
"78608.920","1"
"181384.660","1"
"168324.660","1"
"84249.920","1"
"129576.370","1"
"165872.660","1"
"147310.920","1"
"134730.260","1"
"81053.280","1"
"166799.660","1"
"91425.370","1"
"122667.260","1"
"81858.370","1"
"259521.930","1"
"180758.660","1"
"87835.260","1"
"146976.370","1"
"69042.280","1"
"166755.660","1"
"93349.260","1"
"87852.370","1"
"82295.920","1"
"163424.660","1"
"72994.280","1"
"267522.930","1"
"132137.920","1"
"78577.920","1"
"95621.280","1"
"324560.930","1"
"75296.280","1"
"177033.660","1"
"82394.260","1"
"175194.660","1"
"154052.920","1"
"94880.370","1"
"313760.930","1"
"250927.930","1"
"70033.370","1"
"94786.260","1"
"81923.280","1"
"181331.660","1"
"254102.930","1"
"167622.660","1"
"149011.920","1"
"148359.370","1"
"153471.260","1"
"134149.370","1"
"93518.920","1"
"226358.660","1"
"78597.920","1"
"85330.920","1"
"132467.260","1"
"75688.260","1"
"140402.920","1"
"95096.280","1"
"251150.930","1"
"90392.260","1"
"320929.930","1"
"70392.920","1"
"85132.280","1"
"153112.920","1"
"165168.660","1"
"252635.930","1"
"292223.930","1"
"72554.920","1"
"297611.930","1"
"229628.660","1"
"94680.920","1"
"148316.920","1"
"147831.920","1"
"85697.280","1"
"300152.930","1"
"70134.370","1"
"188402.660","1"
"73030.920","1"
"168686.660","1"
"155247.920","1"
"152702.260","1"
"134486.370","1"
"300638.930","1"
"149137.920","1"
"232330.660","1"
"312480.930","1"
"259203.930","1"
"-80728.390","1"
"128812.920","1"
"91455.260","1"
"270246.930","1"
"75601.280","1"
"68935.280","1"
"146943.920","1"
"155461.920","1"
"92532.920","1"
"180217.660","1"
"145279.920","1"
"74452.370","1"
"140411.260","1"
"96504.260","1"
"95949.260","1"
"111064.920","1"
"327586.930","1"
"155481.660","1"
"247810.930","1"
"161841.660","1"
"79099.920","1"
"167575.660","1"
"77723.280","1"
"84741.920","1"
"69195.370","1"
"236113.660","1"
"69361.920","1"
"69923.260","1"
"70991.370","1"
"252794.930","1"
"146577.370","1"
"96491.260","1"
"73534.920","1"
"262896.930","1"
"175875.660","1"
"123627.920","1"
"131713.370","1"
"168478.660","1"
"156226.660","1"
"143107.370","1"
"166550.660","1"
"148000.260","1"
"88266.280","1"
"74263.280","1"
"237184.660","1"
"153528.370","1"
"80739.920","1"
"73900.260","1"
"70275.280","1"
"303847.930","1"
"227779.660","1"
"167740.660","1"
"71641.920","1"
"152428.920","1"
"146067.260","1"
"322028.930","1"
"254964.930","1"
"138177.260","1"
"249887.930","1"
"143263.260","1"
"254660.930","1"
"324543.930","1"
"153441.260","1"
"69029.280","1"
"223382.660","1"
"229758.660","1"
"124492.370","1"
"256474.930","1"
"127673.920","1"
"72868.370","1"
"85818.920","1"
"226605.660","1"
"137714.920","1"
"259405.930","1"
"142748.260","1"
"71346.260","1"
"256749.930","1"
"152240.920","1"
"170508.660","1"
"82224.370","1"
"302685.930","1"
"222439.660","1"
"155180.920","1"
"78048.260","1"
"151178.920","1"
"84617.260","1"
"152142.370","1"
"90674.260","1"
"77142.920","1"
"327110.930","1"
"77065.280","1"
"248137.930","1"
"322865.930","1"
"251536.930","1"
"85752.280","1"
"262428.930","1"
"90896.920","1"
"76315.370","1"
"95080.280","1"
"161371.660","1"
"89678.920","1"
"145438.260","1"
"77844.280","1"
"68872.260","1"
"153431.920","1"
"320568.930","1"
"73867.280","1"
"90606.370","1"
"83800.370","1"
"82421.920","1"
"78632.920","1"
"95631.370","1"
"97576.260","1"
"91370.280","1"
"150261.920","1"
"76197.260","1"
"143658.370","1"
"256706.930","1"
"91864.280","1"
"82376.370","1"
"144687.920","1"
"153844.370","1"
"145753.260","1"
"146916.920","1"
"146734.920","1"
"319947.930","1"
"247155.930","1"
"75252.260","1"
"138473.260","1"
"76149.370","1"
"137441.260","1"
"247866.930","1"
"264706.930","1"
"132165.920","1"
"73722.920","1"
"229883.660","1"
"164266.660","1"
"254298.930","1"
"133414.260","1"
"169020.660","1"
"252976.930","1"
"237963.660","1"
"145210.260","1"
"326067.930","1"
"76491.370","1"
"262503.930","1"
"256333.930","1"
"147718.370","1"
"179839.660","1"
"147196.370","1"
"73197.920","1"
"78711.370","1"
"70067.370","1"
"72559.260","1"
"150024.920","1"
"240095.660","1"
"94679.920","1"
"228647.660","1"
"161714.660","1"
"310704.930","1"
"86429.280","1"
"81512.920","1"
"94753.260","1"
"81459.920","1"
"169404.660","1"
"83868.370","1"
"86218.280","1"
"167211.660","1"
"319855.930","1"
"306197.930","1"
"95309.920","1"
"325606.930","1"
"74276.370","1"
"69220.280","1"
"164724.660","1"
"139719.260","1"
"243725.930","1"
"93046.280","1"
"183424.660","1"
"318647.930","1"
"161837.660","1"
"166551.660","1"
"166056.660","1"
"249357.930","1"
"134512.920","1"
"88081.920","1"
"129166.260","1"
"86530.260","1"
"84049.370","1"
"323842.930","1"
"91936.920","1"
"69703.260","1"
"267895.930","1"
"138613.920","1"
"322911.930","1"
"83942.280","1"
"105114.280","1"
"84610.280","1"
"150551.920","1"
"138630.920","1"
"131912.920","1"
"252806.930","1"
"88652.920","1"
"96344.260","1"
"149393.920","1"
"191205.660","1"
"88203.280","1"
"147080.920","1"
"305316.930","1"
"217950.660","1"
"171989.660","1"
"114794.280","1"
"86850.260","1"
"79093.920","1"
"150097.920","1"
"83315.280","1"
"132172.260","1"
"85537.920","1"
"74169.370","1"
"218467.660","1"
"166955.660","1"
"93416.280","1"
"250031.930","1"
"169396.660","1"
"81940.260","1"
"74255.280","1"
"91776.370","1"
"309420.930","1"
"87086.370","1"
"311212.930","1"
"133007.920","1"
"70052.280","1"
"75642.280","1"
"251751.930","1"
"226112.660","1"
"146212.920","1"
"82659.280","1"
"252965.930","1"
"180857.660","1"
"80740.260","1"
"269346.930","1"
"70929.280","1"
"302131.930","1"
"326349.930","1"
"126504.370","1"
"83455.370","1"
"82588.920","1"
"183507.660","1"
"263232.930","1"
"81426.370","1"
"135394.920","1"
"239882.660","1"
"318057.930","1"
"75225.280","1"
"69936.260","1"
"144051.920","1"
"254348.930","1"
"321552.930","1"
"249919.930","1"
"79436.920","1"
"85695.260","1"
"75101.280","1"
"96627.280","1"
"73097.260","1"
"84282.260","1"
"141023.920","1"
"327462.930","1"
"70034.280","1"
"75691.280","1"
"84276.920","1"
"156316.660","1"
"144986.920","1"
"227847.660","1"
"79623.260","1"
"77543.260","1"
"182095.660","1"
"237152.660","1"
"237743.660","1"
"135186.370","1"
"78340.660","1"
"135864.260","1"
"152499.920","1"
"323745.930","1"
"125149.920","1"
"150629.370","1"
"212100.660","1"
"100344.260","1"
"144505.920","1"
"146990.260","1"
"126643.920","1"
"322828.930","1"
"145355.260","1"
"79485.280","1"
"85604.370","1"
"139240.920","1"
"132817.920","1"
"-470714.070","1"
"91318.370","1"
"136755.260","1"
"75739.280","1"
"226423.660","1"
"144969.920","1"
"132501.920","1"
"140158.370","1"
"265111.930","1"
"123257.370","1"
"140093.920","1"
"211159.660","1"
"70883.370","1"
"85443.280","1"
"223814.660","1"
"142757.920","1"
"119480.260","1"
"238799.660","1"
"232968.660","1"
"85435.370","1"
"98901.260","1"
"133414.920","1"
"327592.930","1"
"161687.660","1"
"89479.370","1"
"166153.660","1"
"126049.370","1"
"101383.260","1"
"267545.930","1"
"241732.930","1"
"148182.260","1"
"147591.920","1"
"144236.370","1"
"146673.370","1"
"256176.930","1"
"252452.930","1"
"247948.930","1"
"148892.260","1"
"90967.260","1"
"212397.660","1"
"77555.260","1"
"159892.660","1"
"314824.930","1"
"88228.280","1"
"171859.660","1"
"236210.660","1"
"142969.920","1"
"226825.660","1"
"135641.370","1"
"86637.370","1"
"81200.280","1"
"85896.920","1"
"72979.260","1"
"72088.260","1"
"133555.260","1"
"247144.930","1"
"323322.930","1"
"134573.260","1"
"240512.660","1"
"140999.920","1"
"79069.920","1"
"82102.920","1"
"155291.660","1"
"74536.920","1"
"237967.660","1"
"207223.660","1"
"214644.660","1"
"79414.920","1"
"74586.260","1"
"249381.930","1"
"180748.660","1"
"78434.370","1"
"85017.280","1"
"76615.370","1"
"287141.930","1"
"136952.920","1"
"97790.280","1"
"295967.930","1"
"314922.930","1"
"84127.280","1"
"71464.280","1"
"267697.930","1"
"99768.260","1"
"135566.370","1"
"306870.930","1"
"150137.370","1"
"163341.660","1"
"96128.280","1"
"181975.660","1"
"222143.660","1"
"320872.930","1"
"263289.930","1"
"265416.930","1"
"255917.930","1"
"146940.260","1"
"241508.660","1"
"91440.920","1"
"154403.920","1"
"124972.920","1"
"141644.370","1"
"249756.930","1"
"226041.660","1"
"311529.930","1"
"146630.920","1"
"78437.280","1"
"245554.930","1"
"-122.220","1"
"78678.920","1"
"167225.660","1"
"326600.930","1"
"71384.930","1"
"141341.920","1"
"77748.920","1"
"92975.920","1"
"146248.370","1"
"89345.260","1"
"179496.660","1"
"168225.660","1"
"204399.660","1"
"142158.920","1"
"78461.260","1"
"139978.260","1"
"142119.260","1"
"159537.660","1"
"127321.370","1"
"166361.660","1"
"88866.280","1"
"79361.280","1"
"139665.260","1"
"132582.370","1"
"166956.660","1"
"160395.660","1"
"248073.930","1"
"91204.920","1"
"140135.920","1"
"306193.930","1"
"136069.920","1"
"317937.930","1"
"127745.370","1"
"140813.260","1"
"259110.930","1"
"80780.370","1"
"75227.280","1"
"79299.280","1"
"171815.660","1"
"175218.660","1"
"127640.370","1"
"317325.930","1"
"309023.930","1"
"93028.920","1"
"89461.370","1"
"139544.370","1"
"86098.920","1"
"141689.260","1"
"72424.370","1"
"150504.920","1"
"188001.660","1"
"139893.260","1"
"142082.920","1"
"140386.920","1"
"90814.280","1"
"76190.260","1"
"72654.920","1"
"75965.920","1"
"253730.930","1"
"81614.280","1"
"152066.370","1"
"151886.920","1"
"78003.280","1"
"90274.260","1"
"73692.920","1"
"253236.930","1"
"84890.370","1"
"252525.930","1"
"85932.260","1"
"137626.920","1"
"76406.280","1"
"327392.930","1"
"150398.920","1"
"145086.260","1"
"157457.660","1"
"151708.370","1"
"76808.920","1"
"215471.660","1"
"78368.920","1"
"90387.280","1"
"144898.920","1"
"70176.920","1"
"93841.920","1"
"125600.370","1"
"322153.930","1"
"150823.920","1"
"76288.280","1"
"95719.280","1"
"249683.930","1"
"79792.260","1"
"238519.660","1"
"76370.370","1"
"131190.260","1"
"154171.920","1"
"170136.660","1"
"163100.660","1"
"257198.930","1"
"79147.260","1"
"141554.370","1"
"148284.260","1"
"269648.930","1"
"84598.260","1"
"260846.930","1"
"308245.930","1"
"77377.280","1"
"142058.260","1"
"307144.930","1"
"240905.660","1"
"212512.660","1"
"81130.370","1"
"79584.280","1"
"86742.920","1"
"142174.370","1"
"132269.260","1"
"147138.920","1"
"313766.930","1"
"127370.370","1"
"92932.920","1"
"145081.920","1"
"146632.920","1"
"251640.930","1"
"83047.280","1"
"96965.260","1"
"261628.930","1"
"255228.930","1"
"98979.370","1"
"134283.920","1"
"155809.660","1"
"248555.930","1"
"96322.280","1"
"95082.920","1"
"245682.930","1"
"139236.920","1"
"160169.660","1"
"143978.260","1"
"163847.660","1"
"70756.260","1"
"109025.920","1"
"87093.260","1"
"260661.930","1"
"128784.260","1"
"72342.920","1"
"85336.920","1"
"121012.370","1"
"80316.370","1"
"215230.660","1"
"70670.280","1"
"148092.920","1"
"70972.260","1"
"72345.260","1"
"103992.370","1"
"98200.260","1"
"82769.370","1"
"177116.660","1"
"81191.260","1"
"157775.660","1"
"84721.280","1"
"136197.920","1"
"314513.930","1"
"154355.920","1"
"87106.260","1"
"149843.260","1"
"172195.660","1"
"269213.930","1"
"317266.930","1"
"162115.660","1"
"130274.920","1"
"247438.930","1"
"129205.260","1"
"87235.920","1"
"139773.920","1"
"79308.920","1"
"123701.260","1"
"247599.930","1"
"228843.660","1"
"139079.920","1"
"245870.930","1"
"175196.660","1"
"73764.260","1"
"85591.260","1"
"73169.260","1"
"260154.930","1"
"149134.920","1"
"-366289.530","1"
"258796.930","1"
"217426.660","1"
"144284.920","1"
"153919.920","1"
"90960.280","1"
"131218.370","1"
"256222.930","1"
"74933.280","1"
"146718.920","1"
"169509.660","1"
"80318.370","1"
"313610.930","1"
"142790.920","1"
"234175.660","1"
"148465.920","1"
"81349.920","1"
"140515.370","1"
"146436.260","1"
"255163.930","1"
"320405.930","1"
"131816.920","1"
"263088.930","1"
"74771.280","1"
"153790.260","1"
"141739.920","1"
"144609.260","1"
"107997.370","1"
"96192.260","1"
"85928.260","1"
"140622.920","1"
"137437.920","1"
"175740.660","1"
"248859.930","1"
"77168.920","1"
"75750.920","1"
"320150.930","1"
"134366.260","1"
"137186.260","1"
"69991.370","1"
"77484.280","1"
"262188.930","1"
"161541.660","1"
"170517.660","1"
"160399.660","1"
"327607.930","1"
"114426.280","1"
"146597.260","1"
"73456.260","1"
"250269.930","1"
"70864.920","1"
"157638.660","1"
"94234.920","1"
"161747.660","1"
"88508.260","1"
"249123.930","1"
"91498.920","1"
"246485.930","1"
"73038.370","1"
"138832.920","1"
"259851.930","1"
"72110.920","1"
"69110.260","1"
"314771.930","1"
"171188.660","1"
"148725.920","1"
"236379.660","1"
"321180.930","1"
"80754.280","1"
"143666.920","1"
"257043.930","1"
"255376.930","1"
"93253.370","1"
"133565.920","1"
"87662.260","1"
"216849.660","1"
"312958.930","1"
"158548.660","1"
"82283.920","1"
"153405.920","1"
"79830.920","1"
"74770.280","1"
"135914.260","1"
"70628.370","1"
"77754.370","1"
"76071.260","1"
"234313.660","1"
"75683.280","1"
"166821.660","1"
"138828.920","1"
"90988.260","1"
"154213.370","1"
"233989.660","1"
"133945.260","1"
"322169.930","1"
"96269.920","1"
"126933.920","1"
"74177.280","1"
"146971.920","1"
"269025.930","1"
"324971.930","1"
"257823.930","1"
"72998.370","1"
"81061.260","1"
"307775.930","1"
"93122.280","1"
"78127.920","1"
"83407.370","1"
"70112.920","1"
"161786.660","1"
"132468.370","1"
"261806.930","1"
"75189.280","1"
"154277.260","1"
"147480.260","1"
"136319.260","1"
"82028.260","1"
"80617.280","1"
"181438.660","1"
"178870.660","1"
"83124.920","1"
"70765.370","1"
"313886.930","1"
"143244.920","1"
"100958.280","1"
"82771.920","1"
"134941.920","1"
"135984.920","1"
"155658.660","1"
"318522.930","1"
"85121.370","1"
"312645.930","1"
"158534.660","1"
"245439.930","1"
"324052.930","1"
"246241.930","1"
"77542.260","1"
"135112.920","1"
"323683.930","1"
"150978.260","1"
"80944.280","1"
"168009.660","1"
"172450.660","1"
"91269.260","1"
"209190.660","1"
"164182.660","1"
"80223.370","1"
"164796.660","1"
"252276.930","1"
"138691.920","1"
"215576.660","1"
"323466.930","1"
"76300.260","1"
"154706.370","1"
"226923.660","1"
"136053.920","1"
"323462.930","1"
"146293.370","1"
"253741.930","1"
"93760.370","1"
"77033.280","1"
"82294.920","1"
"129628.920","1"
"302215.930","1"
"259172.930","1"
"69681.280","1"
"155019.370","1"
"240733.660","1"
"325138.930","1"
"254903.930","1"
"92270.920","1"
"80034.260","1"
"170718.660","1"
"161327.660","1"
"311033.930","1"
"153563.920","1"
"238634.660","1"
"124626.370","1"
"314059.930","1"
"145231.260","1"
"219889.660","1"
"243845.930","1"
"78447.280","1"
"147062.370","1"
"261562.930","1"
"150080.260","1"
"175453.660","1"
"172254.660","1"
"148033.920","1"
"142323.920","1"
"131122.370","1"
"71270.370","1"
"89275.920","1"
"178480.660","1"
"80132.260","1"
"150655.920","1"
"89445.920","1"
"85311.370","1"
"259176.930","1"
"142814.260","1"
"90798.260","1"
"253240.930","1"
"139631.920","1"
"145939.260","1"
"-1119661.440","1"
"327350.930","1"
"136486.370","1"
"143189.260","1"
"81357.920","1"
"83623.370","1"
"164159.660","1"
"180927.660","1"
"92968.280","1"
"317582.930","1"
"218612.660","1"
"72060.920","1"
"102753.260","1"
"78922.280","1"
"88049.280","1"
"81982.280","1"
"134711.260","1"
"300897.930","1"
"322659.930","1"
"159925.660","1"
"133596.920","1"
"75240.280","1"
"136898.920","1"
"248199.930","1"
"149691.370","1"
"88164.370","1"
"142266.920","1"
"84046.370","1"
"232863.660","1"
"155003.920","1"
"73786.370","1"
"93742.280","1"
"171611.660","1"
"154249.920","1"
"155455.660","1"
"86226.260","1"
"78312.280","1"
"74175.920","1"
"235793.660","1"
"169514.660","1"
"128405.370","1"
"260060.930","1"
"158390.660","1"
"75737.370","1"
"99350.260","1"
"152380.920","1"
"70517.920","1"
"164987.660","1"
"146692.920","1"
"129658.260","1"
"320333.930","1"
"132588.920","1"
"143034.920","1"
"313005.930","1"
"93855.370","1"
"106771.260","1"
"143391.370","1"
"146501.920","1"
"80216.280","1"
"165462.660","1"
"235073.660","1"
"243779.930","1"
"78425.920","1"
"-169210.720","1"
"72949.920","1"
"128469.260","1"
"158218.660","1"
"146731.260","1"
"140579.920","1"
"73452.920","1"
"174495.660","1"
"232738.660","1"
"95988.370","1"
"92239.260","1"
"145691.920","1"
"81654.370","1"
"269495.930","1"
"75713.260","1"
"173198.660","1"
"165992.660","1"
"81254.370","1"
"75447.280","1"
"238285.660","1"
"144139.260","1"
"150464.370","1"
"324666.930","1"
"146241.260","1"
"317212.930","1"
"138706.370","1"
"76604.280","1"
"73133.260","1"
"146134.370","1"
"130773.260","1"
"88023.260","1"
"323479.930","1"
"193880.660","1"
"258412.930","1"
"320880.930","1"
"163390.660","1"
"153036.920","1"
"91389.280","1"
"74291.280","1"
"73481.260","1"
"136925.260","1"
"71038.280","1"
"96272.260","1"
"136440.260","1"
"83140.280","1"
"88184.370","1"
"317764.930","1"
"73805.920","1"
"130361.920","1"
"135751.370","1"
"151780.260","1"
"151577.920","1"
"77079.260","1"
"257829.930","1"
"132683.920","1"
"70028.370","1"
"160301.660","1"
"71221.920","1"
"121709.370","1"
"81455.280","1"
"70722.280","1"
"249803.930","1"
"76934.370","1"
"84217.370","1"
"148720.920","1"
"75159.920","1"
"85492.280","1"
"85405.370","1"
"238308.660","1"
"263711.930","1"
"95081.920","1"
"93448.280","1"
"159132.660","1"
"73421.370","1"
"87429.260","1"
"326313.930","1"
"77367.280","1"
"227836.660","1"
"75554.280","1"
"87493.920","1"
"92152.280","1"
"163501.660","1"
"149687.920","1"
"86224.280","1"
"71857.370","1"
"73548.920","1"
"254424.930","1"
"144880.920","1"
"136783.370","1"
"314078.930","1"
"148801.920","1"
"310132.930","1"
"316067.930","1"
"76611.280","1"
"226370.660","1"
"151866.260","1"
"164934.660","1"
"77486.260","1"
"83534.920","1"
"142566.920","1"
"155832.660","1"
"314506.930","1"
"151466.260","1"
"69271.260","1"
"156283.660","1"
"155924.660","1"
"71722.280","1"
"131438.920","1"
"84830.920","1"
"139763.920","1"
"250262.930","1"
"71845.370","1"
"85460.260","1"
"244196.930","1"
"79435.280","1"
"85001.260","1"
"152530.260","1"
"154856.260","1"
"80794.280","1"
"151716.920","1"
"82069.280","1"
"82964.920","1"
"180151.660","1"
"143219.260","1"
"120521.370","1"
"142719.370","1"
"70027.370","1"
"74039.920","1"
"173608.660","1"
"152452.260","1"
"307667.930","1"
"76751.370","1"
"227629.660","1"
"148624.370","1"
"80124.280","1"
"88815.280","1"
"77111.920","1"
"134165.260","1"
"151935.260","1"
"80574.280","1"
"152907.370","1"
"177290.660","1"
"80025.260","1"
"168471.660","1"
"179961.660","1"
"79661.260","1"
"320213.930","1"
"83534.370","1"
"83947.260","1"
"77784.260","1"
"94978.280","1"
"172790.660","1"
"154808.920","1"
"155325.660","1"
"165818.660","1"
"249716.930","1"
"72150.920","1"
"230734.660","1"
"79116.370","1"
"90996.260","1"
"227741.660","1"
"82181.370","1"
"311058.930","1"
"88053.370","1"
"69570.280","1"
"97623.920","1"
"87052.280","1"
"300424.930","1"
"149233.260","1"
"103366.920","1"
"134708.260","1"
"88934.920","1"
"80572.370","1"
"70901.370","1"
"72005.260","1"
"145038.920","1"
"142089.920","1"
"243155.930","1"
"313797.930","1"
"134752.370","1"
"223826.660","1"
"153819.260","1"
"90889.920","1"
"90753.260","1"
"172606.660","1"
"84097.260","1"
"157130.660","1"
"87937.920","1"
"149858.260","1"
"68988.280","1"
"132496.370","1"
"79492.260","1"
"80406.280","1"
"91651.260","1"
"146507.920","1"
"88231.370","1"
"133188.920","1"
"247974.930","1"
"87510.260","1"
"72171.280","1"
"76645.280","1"
"-85485.220","1"
"77565.920","1"
"156676.660","1"
"168261.660","1"
"131572.920","1"
"74084.280","1"
"87506.280","1"
"153166.370","1"
"255906.930","1"
"85080.280","1"
"238227.660","1"
"304086.930","1"
"136521.920","1"
"79110.920","1"
"130953.260","1"
"154560.920","1"
"92046.920","1"
"327121.930","1"
"258928.930","1"
"87987.920","1"
"151859.370","1"
"149696.920","1"
"90716.260","1"
"132754.920","1"
"72556.920","1"
"75320.260","1"
"267447.930","1"
"229847.660","1"
"87639.920","1"
"166010.660","1"
"262364.930","1"
"311179.930","1"
"88980.920","1"
"175713.660","1"
"131263.260","1"
"138901.370","1"
"261010.930","1"
"222259.660","1"
"71244.370","1"
"226814.660","1"
"127589.920","1"
"168440.660","1"
"320079.930","1"
"144098.260","1"
"252941.930","1"
"266701.930","1"
"134003.260","1"
"77117.280","1"
"166058.660","1"
"83426.280","1"
"75332.920","1"
"91634.260","1"
"301814.930","1"
"79654.920","1"
"259168.930","1"
"123414.370","1"
"83125.370","1"
"82375.260","1"
"260513.930","1"
"78465.370","1"
"255328.930","1"
"78320.260","1"
"95369.920","1"
"74227.260","1"
"161448.660","1"
"149715.260","1"
"161257.660","1"
"134357.920","1"
"85570.920","1"
"146422.920","1"
"142025.370","1"
"144645.920","1"
"83082.370","1"
"319372.930","1"
"140601.260","1"
"262506.930","1"
"174983.660","1"
"127435.370","1"
"75911.920","1"
"143354.370","1"
"209685.660","1"
"74852.280","1"
"163300.660","1"
"256746.930","1"
"77582.260","1"
"97248.920","1"
"172671.660","1"
"159225.660","1"
"97978.280","1"
"131167.920","1"
"71935.920","1"
"254248.930","1"
"152039.260","1"
"142142.260","1"
"257133.930","1"
"134609.370","1"
"95514.280","1"
"79881.260","1"
"236920.660","1"
"123597.920","1"
"83045.260","1"
"81300.260","1"
"137767.260","1"
"309223.930","1"
"137771.920","1"
"83162.280","1"
"146154.920","1"
"147346.370","1"
"80369.260","1"
"226752.660","1"
"91525.920","1"
"148820.260","1"
"135428.260","1"
"71253.370","1"
"97824.280","1"
"326091.930","1"
"128780.260","1"
"179648.660","1"
"144901.260","1"
"318382.930","1"
"124730.260","1"
"250218.930","1"
"124794.260","1"
"247785.930","1"
"137115.260","1"
"242698.930","1"
"258401.930","1"
"187316.660","1"
"144451.260","1"
"317038.930","1"
"149269.370","1"
"308100.930","1"
"255127.930","1"
"93379.920","1"
"150525.920","1"
"101784.260","1"
"226515.660","1"
"77069.370","1"
"150652.920","1"
"130360.260","1"
"239095.660","1"
"73385.260","1"
"82488.280","1"
"75768.280","1"
"177851.660","1"
"142148.260","1"
"146640.920","1"
"251243.930","1"
"154024.260","1"
"70115.280","1"
"144929.920","1"
"138502.260","1"
"71180.280","1"
"133760.920","1"
"137576.370","1"
"78662.280","1"
"149422.260","1"
"125423.370","1"
"87666.370","1"
"138205.260","1"
"175391.660","1"
"148609.370","1"
"146569.920","1"
"73687.370","1"
"87328.280","1"
"83176.280","1"
"255942.930","1"
"237015.660","1"
"233369.660","1"
"74592.260","1"
"313892.930","1"
"82099.260","1"
"75516.280","1"
"223342.660","1"
"146648.260","1"
"86304.920","1"
"137838.260","1"
"71594.370","1"
"297803.930","1"
"302505.930","1"
"219004.660","1"
"92369.280","1"
"71901.280","1"
"254020.930","1"
"150803.920","1"
"268112.930","1"
"237556.660","1"
"74344.370","1"
"156379.660","1"
"74211.280","1"
"147596.920","1"
"82884.280","1"
"154285.370","1"
"186898.660","1"
"147699.920","1"
"220736.660","1"
"72039.920","1"
"246975.930","1"
"81466.920","1"
"251180.930","1"
"82376.260","1"
"153774.370","1"
"73277.280","1"
"152167.920","1"
"139761.260","1"
